TIMESTAMP;counts
12/9/2024 11:04;8008
12/9/2024 12:04;8018
12/9/2024 13:04;8043
12/9/2024 14:04;8138
12/9/2024 15:04;8009
12/9/2024 16:04;8173
12/9/2024 17:04;8267
12/9/2024 18:04;8060
12/9/2024 19:04;8284
12/9/2024 20:04;8289
12/9/2024 21:04;8420
12/9/2024 22:04;8146
12/9/2024 23:04;8103
13/9/2024 00:04;8105
13/9/2024 01:04;8164
13/9/2024 02:04;8095
13/9/2024 03:04;7938
13/9/2024 04:04;8067
13/9/2024 05:04;7914
13/9/2024 06:04;7878
13/9/2024 07:04;7939
13/9/2024 08:04;7958
13/9/2024 09:04;7885
13/9/2024 10:04;7964
13/9/2024 11:04;7919
13/9/2024 12:08;7831
13/9/2024 13:04;7775
13/9/2024 14:04;7716
13/9/2024 15:04;7873
13/9/2024 16:04;7895
13/9/2024 17:04;7891
13/9/2024 18:04;7809
13/9/2024 19:04;7944
13/9/2024 20:08;8093
13/9/2024 21:04;7835
13/9/2024 22:04;7801
13/9/2024 23:04;7766
14/9/2024 00:04;7709
14/9/2024 01:04;7571
14/9/2024 02:04;7449
14/9/2024 03:04;7451
14/9/2024 04:04;7489
14/9/2024 05:04;7569
14/9/2024 06:04;7430
14/9/2024 07:04;7649
14/9/2024 08:04;7581
14/9/2024 09:04;7696
14/9/2024 10:04;7685
14/9/2024 11:04;7675
14/9/2024 12:04;7594
14/9/2024 13:04;7663
14/9/2024 14:04;7650
14/9/2024 15:04;7554
14/9/2024 16:04;7601
14/9/2024 17:04;7573
14/9/2024 18:04;7600
14/9/2024 19:04;7874
14/9/2024 20:04;7831
14/9/2024 21:04;7767
14/9/2024 22:04;7865
14/9/2024 23:04;7737
15/9/2024 00:04;7869
15/9/2024 01:04;7595
15/9/2024 02:04;7770
15/9/2024 03:04;7715
15/9/2024 04:04;7743
15/9/2024 05:04;7710
15/9/2024 06:04;7689
15/9/2024 07:04;7886
15/9/2024 08:04;7768
15/9/2024 09:04;7747
15/9/2024 10:04;7734
15/9/2024 11:04;7638
15/9/2024 12:04;7580
15/9/2024 13:04;7633
15/9/2024 14:04;7769
15/9/2024 15:04;7701
15/9/2024 16:04;7882
15/9/2024 17:04;7771
15/9/2024 18:04;7872
15/9/2024 19:04;7763
15/9/2024 20:04;7638
15/9/2024 21:04;7466
15/9/2024 22:04;7620
15/9/2024 23:04;7632
16/9/2024 00:04;7528
16/9/2024 01:04;7465
16/9/2024 02:04;7498
16/9/2024 03:04;7599
16/9/2024 04:04;7349
16/9/2024 05:04;7292
16/9/2024 06:04;7445
16/9/2024 07:04;7580
16/9/2024 08:04;7573
16/9/2024 09:04;7607
16/9/2024 10:04;7480
16/9/2024 11:04;7621
16/9/2024 12:04;7492
16/9/2024 13:04;7460
16/9/2024 14:04;7544
16/9/2024 15:04;7487
16/9/2024 16:04;7620
16/9/2024 17:04;7507
16/9/2024 18:04;7700
16/9/2024 19:04;7846
16/9/2024 20:08;7790
16/9/2024 21:04;7749
16/9/2024 22:04;7848
16/9/2024 23:04;7653
17/9/2024 00:04;7940
17/9/2024 01:04;7729
17/9/2024 02:04;7738
17/9/2024 03:04;7870
17/9/2024 04:04;7930
17/9/2024 05:04;7932
17/9/2024 06:04;7816
17/9/2024 07:04;7887
17/9/2024 08:04;8048
17/9/2024 09:04;8095
17/9/2024 10:04;8023
17/9/2024 11:04;8015
17/9/2024 12:04;7874
17/9/2024 13:04;7824
17/9/2024 14:04;7960
17/9/2024 15:04;7856
17/9/2024 16:04;7813
17/9/2024 17:04;7745
17/9/2024 18:04;8041
17/9/2024 19:04;7913
17/9/2024 20:04;7770
17/9/2024 21:04;7817
17/9/2024 22:04;7660
17/9/2024 23:04;7634
18/9/2024 00:04;7682
18/9/2024 01:04;7679
18/9/2024 02:04;7730
18/9/2024 03:04;7470
18/9/2024 04:04;7501
18/9/2024 05:04;7745
18/9/2024 06:04;7578
18/9/2024 07:04;7617
18/9/2024 08:04;7868
18/9/2024 09:04;7821
18/9/2024 10:04;7903
18/9/2024 11:04;7783
18/9/2024 12:04;7816
18/9/2024 13:04;7861
18/9/2024 14:04;7996
18/9/2024 15:04;8014
18/9/2024 16:04;8008
18/9/2024 17:04;8048
18/9/2024 18:04;8329
18/9/2024 19:04;8228
18/9/2024 20:04;8212
18/9/2024 21:04;8106
18/9/2024 22:04;8246
18/9/2024 23:04;8153
19/9/2024 00:04;8273
19/9/2024 01:04;8131
19/9/2024 02:04;8378
19/9/2024 03:04;8293
19/9/2024 04:04;8369
19/9/2024 05:04;8455
19/9/2024 06:04;8323
19/9/2024 07:04;8562
19/9/2024 08:04;8416
19/9/2024 09:04;8359
19/9/2024 10:04;8366
19/9/2024 11:04;8407
19/9/2024 12:04;8113
19/9/2024 13:04;8102
19/9/2024 14:04;8204
19/9/2024 15:04;8192
19/9/2024 16:04;8224
19/9/2024 17:04;8304
19/9/2024 18:04;8124
19/9/2024 19:04;8216
19/9/2024 20:04;8140
19/9/2024 21:05;8035
19/9/2024 22:04;8158
19/9/2024 23:04;8126
20/9/2024 00:04;8019
20/9/2024 01:04;7980
20/9/2024 02:04;7819
20/9/2024 03:04;7881
20/9/2024 04:04;7912
20/9/2024 05:04;7837
20/9/2024 06:04;7868
20/9/2024 07:04;7996
20/9/2024 08:04;8013
20/9/2024 09:08;8186
20/9/2024 10:04;7955
20/9/2024 11:04;8012
20/9/2024 12:04;8032
20/9/2024 13:04;8043
20/9/2024 14:04;7977
20/9/2024 15:04;8008
20/9/2024 16:04;8006
20/9/2024 17:04;7978
20/9/2024 18:04;8098
20/9/2024 19:04;8102
20/9/2024 20:04;8134
20/9/2024 21:04;8079
20/9/2024 22:04;8109
20/9/2024 23:04;8117
21/9/2024 00:04;8108
21/9/2024 01:04;7968
21/9/2024 02:04;8056
21/9/2024 03:04;8128
21/9/2024 04:04;8150
21/9/2024 05:04;8172
21/9/2024 06:04;7830
21/9/2024 07:04;8144
21/9/2024 08:04;8037
21/9/2024 09:04;8138
21/9/2024 10:04;8020
21/9/2024 11:04;8103
21/9/2024 12:04;8170
21/9/2024 13:04;8099
21/9/2024 14:04;8121
21/9/2024 15:04;8277
21/9/2024 16:04;8200
21/9/2024 17:04;8298
21/9/2024 18:04;8287
21/9/2024 19:04;8247
21/9/2024 20:04;8173
21/9/2024 21:04;8318
21/9/2024 22:04;8128
21/9/2024 23:08;8306
22/9/2024 00:04;8274
22/9/2024 01:04;8283
22/9/2024 02:04;8243
22/9/2024 03:04;8272
22/9/2024 04:04;8130
22/9/2024 05:04;8332
22/9/2024 06:04;8301
22/9/2024 07:04;8449
22/9/2024 08:04;8512
22/9/2024 09:04;8318
22/9/2024 10:04;8404
22/9/2024 11:04;8194
22/9/2024 12:05;8140
22/9/2024 13:04;7864
22/9/2024 14:04;7788
22/9/2024 15:04;7929
22/9/2024 16:04;8149
22/9/2024 17:04;7908
22/9/2024 18:04;8075
22/9/2024 19:04;7907
22/9/2024 20:04;8044
22/9/2024 21:05;8228
22/9/2024 22:04;8038
22/9/2024 23:04;7875
23/9/2024 00:04;7921
23/9/2024 01:04;7925
23/9/2024 02:04;7836
23/9/2024 03:04;7998
23/9/2024 04:04;7944
23/9/2024 05:04;8011
23/9/2024 06:04;8108
23/9/2024 07:04;7922
23/9/2024 08:04;8168
23/9/2024 09:04;8168
23/9/2024 10:04;8126
23/9/2024 11:05;8151
23/9/2024 12:04;7964
23/9/2024 13:04;7852
23/9/2024 14:04;8131
23/9/2024 15:04;8180
23/9/2024 16:04;8191
23/9/2024 17:04;8077
23/9/2024 18:04;8054
23/9/2024 19:04;8125
23/9/2024 20:04;7979
23/9/2024 21:04;7941
23/9/2024 22:04;7943
23/9/2024 23:04;7811
24/9/2024 00:04;8087
24/9/2024 01:04;8019
24/9/2024 02:04;7900
24/9/2024 03:04;7975
24/9/2024 04:04;8010
24/9/2024 05:04;7855
24/9/2024 06:04;8093
24/9/2024 07:04;8092
24/9/2024 08:04;8194
24/9/2024 09:04;8190
24/9/2024 10:04;8139
24/9/2024 11:04;8193
24/9/2024 12:04;8190
24/9/2024 13:04;8041
24/9/2024 14:04;7953
24/9/2024 15:04;8060
24/9/2024 16:04;8235
24/9/2024 17:04;8317
24/9/2024 18:04;8098
24/9/2024 19:04;8370
24/9/2024 20:04;8390
24/9/2024 21:04;8364
24/9/2024 22:04;8089
24/9/2024 23:04;8092
25/9/2024 00:04;8117
25/9/2024 01:04;8163
25/9/2024 02:04;8074
25/9/2024 03:04;8077
25/9/2024 04:04;8258
25/9/2024 05:04;8022
25/9/2024 06:04;8072
25/9/2024 07:04;8086
25/9/2024 08:04;8274
25/9/2024 09:04;8116
25/9/2024 10:04;8111
25/9/2024 11:04;8188
25/9/2024 12:04;8297
25/9/2024 13:08;8157
25/9/2024 14:04;8171
25/9/2024 15:04;8305
25/9/2024 16:04;8359
25/9/2024 17:04;8132
25/9/2024 18:04;8167
25/9/2024 19:04;8293
25/9/2024 20:04;8330
25/9/2024 21:08;8457
25/9/2024 22:04;8304
25/9/2024 23:04;8053
26/9/2024 00:04;8036
26/9/2024 01:04;7909
26/9/2024 02:04;7782
26/9/2024 03:04;7767
26/9/2024 04:04;7797
26/9/2024 05:04;7730
26/9/2024 06:04;7836
26/9/2024 07:04;7872
26/9/2024 08:04;7785
26/9/2024 09:04;7837
26/9/2024 10:04;7926
26/9/2024 11:04;7630
26/9/2024 12:04;7865
26/9/2024 13:04;7753
26/9/2024 14:04;7772
26/9/2024 15:04;7905
26/9/2024 16:04;7888
26/9/2024 17:04;7901
26/9/2024 18:04;7988
26/9/2024 19:04;7973
26/9/2024 20:04;8144
26/9/2024 21:04;8109
26/9/2024 22:04;8105
26/9/2024 23:04;8039
27/9/2024 00:04;8161
27/9/2024 01:04;7909
27/9/2024 02:04;8243
27/9/2024 03:04;8038
27/9/2024 04:04;8065
27/9/2024 05:04;8078
27/9/2024 06:04;8082
27/9/2024 07:04;8078
27/9/2024 08:04;8199
27/9/2024 09:04;8304
27/9/2024 10:04;8120
27/9/2024 11:04;8192
27/9/2024 12:04;8079
27/9/2024 13:04;8185
27/9/2024 14:04;8183
27/9/2024 15:04;8186
27/9/2024 16:04;8223
27/9/2024 17:04;8121
27/9/2024 18:04;8177
27/9/2024 19:04;8241
27/9/2024 20:04;8249
27/9/2024 21:04;8261
27/9/2024 22:04;8346
27/9/2024 23:04;8324
28/9/2024 00:04;8147
28/9/2024 01:04;8023
28/9/2024 02:04;8163
28/9/2024 03:04;8129
28/9/2024 04:04;8112
28/9/2024 05:04;8129
28/9/2024 06:04;8288
28/9/2024 07:04;8269
28/9/2024 08:04;8217
28/9/2024 09:04;8195
28/9/2024 10:04;8324
28/9/2024 11:04;8027
28/9/2024 12:04;8185
28/9/2024 13:08;7929
28/9/2024 14:04;8055
28/9/2024 15:04;8158
28/9/2024 16:04;8143
28/9/2024 17:04;8091
28/9/2024 18:04;8223
28/9/2024 19:04;8313
28/9/2024 20:04;8413
28/9/2024 21:04;8519
28/9/2024 22:04;8536
28/9/2024 23:04;8350
29/9/2024 00:04;8657
29/9/2024 01:04;8380
29/9/2024 02:04;8375
29/9/2024 03:04;8241
29/9/2024 04:04;8301
29/9/2024 05:04;8228
29/9/2024 06:04;8364
29/9/2024 07:04;8336
29/9/2024 08:04;8407
29/9/2024 09:04;8305
29/9/2024 10:04;8459
29/9/2024 11:04;8595
29/9/2024 12:04;8541
29/9/2024 13:04;8338
29/9/2024 14:04;8528
29/9/2024 15:04;8437
29/9/2024 16:04;8392
29/9/2024 17:04;8431
29/9/2024 18:04;8442
29/9/2024 19:04;8575
29/9/2024 20:04;8456
29/9/2024 21:04;8649
29/9/2024 22:04;8607
29/9/2024 23:04;8568
30/9/2024 00:04;8414
30/9/2024 01:04;8241
30/9/2024 02:04;8265
30/9/2024 03:04;8326
30/9/2024 04:04;8483
30/9/2024 05:04;8531
30/9/2024 06:04;8533
30/9/2024 07:04;8505
30/9/2024 08:04;8537
30/9/2024 09:04;8405
30/9/2024 10:04;8408
30/9/2024 11:04;8403
30/9/2024 12:04;8315
30/9/2024 13:04;8138
30/9/2024 14:04;8229
30/9/2024 15:04;8202
30/9/2024 16:04;8145
30/9/2024 17:04;8262
30/9/2024 18:04;8144
30/9/2024 19:04;8320
30/9/2024 20:04;8292
30/9/2024 21:04;8337
30/9/2024 22:04;8409
30/9/2024 23:04;8418
1/10/2024 00:04;8333
1/10/2024 01:04;8311
1/10/2024 02:04;8354
1/10/2024 03:04;8297
1/10/2024 04:04;8103
1/10/2024 05:04;8407
1/10/2024 06:04;8382
1/10/2024 07:04;8285
1/10/2024 08:04;8306
1/10/2024 09:04;8268
1/10/2024 10:04;8338
1/10/2024 11:04;8271
1/10/2024 12:04;8232
1/10/2024 13:05;8392
1/10/2024 14:04;8368
1/10/2024 15:04;8484
1/10/2024 16:04;8320
1/10/2024 17:04;8510
